%Date,Datum utkání,Timestamp,Čas utkání,datum a čas,domácí,hosté,Doma/Venku,skóre,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,hřiště,poznámka
2023-09-16 10:00:00,2023-09-16,2023-09-16,10:00:00,16.09.2023 10:00,Sportovní klub Sobotka (5),FK Poříčí u Trutnova (3),V,2 : 2 (PK:3:1),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2023-09-16 10:00:00,2023-09-16,2023-09-16,10:00:00,16.09.2023 10:00,Košťálov-Libštát/Nová Ves (6),TJ Sokol Jičíněves (2),V,4 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Libštát,
2023-09-16 13:15:00,2023-09-16,2023-09-16,13:15:00,16.09.2023 13:15,TJ Sokol Chomutice (4),Sokol Vítězná (8),V,9 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2023-09-16 16:00:00,2023-09-16,2023-09-16,16:00:00,16.09.2023 16:00,Bílá Třemešná/Dvůr Králové (7),Sokol Provodov (1),D,1 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2023-09-23 10:00:00,2023-09-23,2023-09-23,10:00:00,23.09.2023 10:00,Košťálov-Libštát/Nová Ves (6),FK Poříčí u Trutnova (3),V,7 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Nová Ves n. P.,
2023-09-23 10:00:00,2023-09-23,2023-09-23,10:00:00,23.09.2023 10:00,Sportovní klub Sobotka (5),TJ Sokol Chomutice (4),V,1 : 5 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2023-09-23 14:00:00,2023-09-23,2023-09-23,14:00:00,23.09.2023 14:00,Bílá Třemešná/Dvůr Králové (7),TJ Sokol Jičíněves (2),D,2 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2023-09-24 12:00:00,2023-09-24,2023-09-24,12:00:00,24.09.2023 12:00,Sokol Vítězná (8),Sokol Provodov (1),V,4 : 13 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2023-10-28 11:15:00,2023-10-28,2023-10-28,11:15:00,28.10.2023 11:15,TJ Sokol Jičíněves (2),Bílá Třemešná/Dvůr Králové (7),V,2 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2023-10-28 11:30:00,2023-10-28,2023-10-28,11:30:00,28.10.2023 11:30,TJ Sokol Chomutice (4),Sportovní klub Sobotka (5),V,3 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2023-10-29 10:30:00,2023-10-29,2023-10-29,10:30:00,29.10.2023 10:30,Sokol Provodov (1),Sokol Vítězná (8),V,10 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2023-11-11 14:00:00,2023-11-11,2023-11-11,14:00:00,11.11.2023 14:00,FK Poříčí u Trutnova (3),Košťálov-Libštát/Nová Ves (6),V,1 : 4 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2023-09-30 12:45:00,2023-09-30,2023-09-30,12:45:00,30.09.2023 12:45,TJ Sokol Chomutice (4),Košťálov-Libštát/Nová Ves (6),V,5 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2023-09-30 13:15:00,2023-09-30,2023-09-30,13:15:00,30.09.2023 13:15,FK Poříčí u Trutnova (3),Bílá Třemešná/Dvůr Králové (7),V,6 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2023-09-30 13:15:00,2023-09-30,2023-09-30,13:15:00,30.09.2023 13:15,TJ Sokol Jičíněves (2),Sokol Provodov (1),V,1 : 1 (PK:6:7),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2023-10-11 16:00:00,2023-10-11,2023-10-11,16:00:00,11.10.2023 16:00,Sportovní klub Sobotka (5),Sokol Vítězná (8),V,11 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2023-10-07 10:00:00,2023-10-07,2023-10-07,10:00:00,07.10.2023 10:00,Košťálov-Libštát/Nová Ves (6),Sportovní klub Sobotka (5),V,4 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Libštát,
2023-10-08 10:30:00,2023-10-08,2023-10-08,10:30:00,08.10.2023 10:30,Sokol Provodov (1),FK Poříčí u Trutnova (3),V,0 : 5 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2023-10-08 11:30:00,2023-10-08,2023-10-08,11:30:00,08.10.2023 11:30,Bílá Třemešná/Dvůr Králové (7),TJ Sokol Chomutice (4),D,5 : 5 (PK:7:8),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2023-10-08 12:00:00,2023-10-08,2023-10-08,12:00:00,08.10.2023 12:00,Sokol Vítězná (8),TJ Sokol Jičíněves (2),V,2 : 6 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2023-10-14 10:00:00,2023-10-14,2023-10-14,10:00:00,14.10.2023 10:00,Košťálov-Libštát/Nová Ves (6),Sokol Vítězná (8),V,18 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Nová Ves n. P.,
2023-10-14 13:15:00,2023-10-14,2023-10-14,13:15:00,14.10.2023 13:15,FK Poříčí u Trutnova (3),TJ Sokol Jičíněves (2),V,4 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2023-10-14 14:00:00,2023-10-14,2023-10-14,14:00:00,14.10.2023 14:00,Sportovní klub Sobotka (5),Bílá Třemešná/Dvůr Králové (7),V,5 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2023-10-14 15:30:00,2023-10-14,2023-10-14,15:30:00,14.10.2023 15:30,TJ Sokol Chomutice (4),Sokol Provodov (1),V,5 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2023-10-22 10:30:00,2023-10-22,2023-10-22,10:30:00,22.10.2023 10:30,Sokol Provodov (1),Sportovní klub Sobotka (5),V,2 : 2 (PK:2:4),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2023-10-22 12:00:00,2023-10-22,2023-10-22,12:00:00,22.10.2023 12:00,Sokol Vítězná (8),FK Poříčí u Trutnova (3),V,2 : 5 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2023-10-22 12:00:00,2023-10-22,2023-10-22,12:00:00,22.10.2023 12:00,TJ Sokol Jičíněves (2),TJ Sokol Chomutice (4),V,1 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2024-05-08 13:15:00,2024-05-08,2024-05-08,13:15:00,08.05.2024 13:15,Bílá Třemešná/Dvůr Králové (7),Košťálov-Libštát/Nová Ves (6),D,1 : 5 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2023-09-28 10:00:00,2023-09-28,2023-09-28,10:00:00,28.09.2023 10:00,FK Poříčí u Trutnova (3),Sokol Provodov (1),V,2 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2023-09-28 10:00:00,2023-09-28,2023-09-28,10:00:00,28.09.2023 10:00,Sportovní klub Sobotka (5),Košťálov-Libštát/Nová Ves (6),V,3 : 6 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2023-09-28 11:30:00,2023-09-28,2023-09-28,11:30:00,28.09.2023 11:30,Bílá Třemešná/Dvůr Králové (7),TJ Sokol Chomutice (4),D,2 : 8 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2023-09-28 14:15:00,2023-09-28,2023-09-28,14:15:00,28.09.2023 14:15,TJ Sokol Jičíněves (2),Sokol Vítězná (8),V,8 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2023-11-05 11:00:00,2023-11-05,2023-11-05,11:00:00,05.11.2023 11:00,FK Poříčí u Trutnova (3),Bílá Třemešná/Dvůr Králové (7),V,4 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2023-11-05 12:00:00,2023-11-05,2023-11-05,12:00:00,05.11.2023 12:00,Sokol Vítězná (8),Sportovní klub Sobotka (5),V,0 : 5 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2023-11-12 11:00:00,2023-11-12,2023-11-12,11:00:00,12.11.2023 11:00,Sokol Provodov (1),TJ Sokol Jičíněves (2),V,2 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Dolany u Jaroměře,
2024-05-26 10:00:00,2024-05-26,2024-05-26,10:00:00,26.05.2024 10:00,Košťálov-Libštát/Nová Ves (6),TJ Sokol Chomutice (4),V,5 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Libštát,
2024-03-30 11:00:00,2024-03-30,2024-03-30,11:00:00,30.03.2024 11:00,TJ Sokol Jičíněves (2),Košťálov-Libštát/Nová Ves (6),V,0 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2024-03-30 14:00:00,2024-03-30,2024-03-30,14:00:00,30.03.2024 14:00,FK Poříčí u Trutnova (3),Sportovní klub Sobotka (5),V,5 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2024-03-31 10:30:00,2024-03-31,2024-03-31,10:30:00,31.03.2024 10:30,Sokol Provodov (1),Bílá Třemešná/Dvůr Králové (7),V,6 : 4 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Dolany u Jaroměře,
2024-03-31 13:00:00,2024-03-31,2024-03-31,13:00:00,31.03.2024 13:00,Sokol Vítězná (8),TJ Sokol Chomutice (4),V,3 : 6 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2024-04-06 10:00:00,2024-04-06,2024-04-06,10:00:00,06.04.2024 10:00,FK Poříčí u Trutnova (3),Košťálov-Libštát/Nová Ves (6),V,2 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2024-04-06 10:00:00,2024-04-06,2024-04-06,10:00:00,06.04.2024 10:00,TJ Sokol Chomutice (4),Sportovní klub Sobotka (5),V,2 : 2 (PK:5:3),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-04-07 10:30:00,2024-04-07,2024-04-07,10:30:00,07.04.2024 10:30,Sokol Provodov (1),Sokol Vítězná (8),V,8 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2024-05-24 17:00:00,2024-05-24,2024-05-24,17:00:00,24.05.2024 17:00,TJ Sokol Jičíněves (2),Bílá Třemešná/Dvůr Králové (7),V,6 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2024-04-13 10:00:00,2024-04-13,2024-04-13,10:00:00,13.04.2024 10:00,Košťálov-Libštát/Nová Ves (6),TJ Sokol Chomutice (4),V,4 : 4 (PK:2:3),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Libštát,
2024-04-14 10:30:00,2024-04-14,2024-04-14,10:30:00,14.04.2024 10:30,Sokol Provodov (1),TJ Sokol Jičíněves (2),V,2 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2024-04-14 13:00:00,2024-04-14,2024-04-14,13:00:00,14.04.2024 13:00,Sokol Vítězná (8),Sportovní klub Sobotka (5),V,0 : 14 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2024-04-14 13:30:00,2024-04-14,2024-04-14,13:30:00,14.04.2024 13:30,Bílá Třemešná/Dvůr Králové (7),FK Poříčí u Trutnova (3),D,2 : 2 (PK:3:4),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2024-04-20 10:00:00,2024-04-20,2024-04-20,10:00:00,20.04.2024 10:00,Sportovní klub Sobotka (5),Košťálov-Libštát/Nová Ves (6),V,1 : 4 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2024-04-20 14:00:00,2024-04-20,2024-04-20,14:00:00,20.04.2024 14:00,TJ Sokol Jičíněves (2),Sokol Vítězná (8),V,8 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2024-04-20 14:30:00,2024-04-20,2024-04-20,14:30:00,20.04.2024 14:30,FK Poříčí u Trutnova (3),Sokol Provodov (1),V,1 : 1 (PK:3:1),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2024-04-21 15:00:00,2024-04-21,2024-04-21,15:00:00,21.04.2024 15:00,TJ Sokol Chomutice (4),Bílá Třemešná/Dvůr Králové (7),V,6 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-04-28 10:30:00,2024-04-28,2024-04-28,10:30:00,28.04.2024 10:30,Sokol Provodov (1),TJ Sokol Chomutice (4),V,1 : 9 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2024-04-28 13:00:00,2024-04-28,2024-04-28,13:00:00,28.04.2024 13:00,Sokol Vítězná (8),Košťálov-Libštát/Nová Ves (6),V,1 : 11 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2024-04-28 13:30:00,2024-04-28,2024-04-28,13:30:00,28.04.2024 13:30,Bílá Třemešná/Dvůr Králové (7),Sportovní klub Sobotka (5),D,0 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2024-04-28 15:00:00,2024-04-28,2024-04-28,15:00:00,28.04.2024 15:00,TJ Sokol Jičíněves (2),FK Poříčí u Trutnova (3),V,2 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2024-05-01 10:00:00,2024-05-01,2024-05-01,10:00:00,01.05.2024 10:00,Bílá Třemešná/Dvůr Králové (7),Sokol Vítězná (8),D,3 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2024-05-01 10:00:00,2024-05-01,2024-05-01,10:00:00,01.05.2024 10:00,Košťálov-Libštát/Nová Ves (6),Sokol Provodov (1),V,12 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Nová Ves n. P.,
2024-05-01 10:00:00,2024-05-01,2024-05-01,10:00:00,01.05.2024 10:00,Sportovní klub Sobotka (5),TJ Sokol Jičíněves (2),V,3 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2024-05-01 10:00:00,2024-05-01,2024-05-01,10:00:00,01.05.2024 10:00,TJ Sokol Chomutice (4),FK Poříčí u Trutnova (3),V,11 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-05-04 10:00:00,2024-05-04,2024-05-04,10:00:00,04.05.2024 10:00,TJ Sokol Chomutice (4),TJ Sokol Jičíněves (2),V,1 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-05-04 10:00:00,2024-05-04,2024-05-04,10:00:00,04.05.2024 10:00,Sportovní klub Sobotka (5),Sokol Provodov (1),V,4 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2024-05-04 11:30:00,2024-05-04,2024-05-04,11:30:00,04.05.2024 11:30,FK Poříčí u Trutnova (3),Sokol Vítězná (8),V,5 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2024-05-05 13:00:00,2024-05-05,2024-05-05,13:00:00,05.05.2024 13:00,Košťálov-Libštát/Nová Ves (6),Bílá Třemešná/Dvůr Králové (7),V,3 : 0 (K) (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Nová Ves n. P.,
2024-05-11 10:00:00,2024-05-11,2024-05-11,10:00:00,11.05.2024 10:00,FK Poříčí u Trutnova (3),TJ Sokol Chomutice (4),V,2 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2024-05-11 13:00:00,2024-05-11,2024-05-11,13:00:00,11.05.2024 13:00,TJ Sokol Jičíněves (2),Sportovní klub Sobotka (5),V,8 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2024-05-12 10:30:00,2024-05-12,2024-05-12,10:30:00,12.05.2024 10:30,Sokol Provodov (1),Košťálov-Libštát/Nová Ves (6),V,2 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2024-05-12 13:00:00,2024-05-12,2024-05-12,13:00:00,12.05.2024 13:00,Sokol Vítězná (8),Bílá Třemešná/Dvůr Králové (7),V,7 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2024-05-18 10:00:00,2024-05-18,2024-05-18,10:00:00,18.05.2024 10:00,TJ Sokol Chomutice (4),Sokol Vítězná (8),V,20 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-05-18 10:00:00,2024-05-18,2024-05-18,10:00:00,18.05.2024 10:00,Sportovní klub Sobotka (5),FK Poříčí u Trutnova (3),V,5 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2024-05-18 10:00:00,2024-05-18,2024-05-18,10:00:00,18.05.2024 10:00,Košťálov-Libštát/Nová Ves (6),TJ Sokol Jičíněves (2),V,1 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Libštát,
2024-05-19 13:30:00,2024-05-19,2024-05-19,13:30:00,19.05.2024 13:30,Bílá Třemešná/Dvůr Králové (7),Sokol Provodov (1),D,6 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2024-05-25 10:00:00,2024-05-25,2024-05-25,10:00:00,25.05.2024 10:00,Košťálov-Libštát/Nová Ves (6),FK Poříčí u Trutnova (3),V,3 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Nová Ves n. P.,
2024-05-25 10:00:00,2024-05-25,2024-05-25,10:00:00,25.05.2024 10:00,Sportovní klub Sobotka (5),TJ Sokol Chomutice (4),V,5 : 2 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2024-05-26 13:00:00,2024-05-26,2024-05-26,13:00:00,26.05.2024 13:00,Sokol Vítězná (8),Sokol Provodov (1),V,1 : 6 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2024-05-26 13:00:00,2024-05-26,2024-05-26,13:00:00,26.05.2024 13:00,Bílá Třemešná/Dvůr Králové (7),TJ Sokol Jičíněves (2),D,6 : 4 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,B.Třemešná,
2024-06-01 10:00:00,2024-06-01,2024-06-01,10:00:00,01.06.2024 10:00,Sportovní klub Sobotka (5),Sokol Vítězná (8),V,10 : 3 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2024-06-01 10:00:00,2024-06-01,2024-06-01,10:00:00,01.06.2024 10:00,TJ Sokol Chomutice (4),Košťálov-Libštát/Nová Ves (6),V,2 : 5 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-06-01 14:00:00,2024-06-01,2024-06-01,14:00:00,01.06.2024 14:00,TJ Sokol Jičíněves (2),Sokol Provodov (1),V,4 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Jičíněves,
2024-06-01 14:30:00,2024-06-01,2024-06-01,14:30:00,01.06.2024 14:30,FK Poříčí u Trutnova (3),Bílá Třemešná/Dvůr Králové (7),V,10 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2024-06-08 10:00:00,2024-06-08,2024-06-08,10:00:00,08.06.2024 10:00,Košťálov-Libštát/Nová Ves (6),Sportovní klub Sobotka (5),V,2 : 1 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Libštát,
2024-06-08 11:00:00,2024-06-08,2024-06-08,11:00:00,08.06.2024 11:00,TJ Sokol Chomutice (4),Bílá Třemešná/Dvůr Králové (7),V,2 : 4 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-06-09 10:30:00,2024-06-09,2024-06-09,10:30:00,09.06.2024 10:30,Sokol Provodov (1),FK Poříčí u Trutnova (3),V,2 : 8 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Provodov,
2024-06-09 13:00:00,2024-06-09,2024-06-09,13:00:00,09.06.2024 13:00,Sokol Vítězná (8),TJ Sokol Jičíněves (2),V,2 : 9 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Vítězná,
2024-05-08 10:00:00,2024-05-08,2024-05-08,10:00:00,08.05.2024 10:00,FK Poříčí u Trutnova (3),TJ Sokol Jičíněves (2),V,1 : 4 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Poříčí,
2024-06-14 17:00:00,2024-06-14,2024-06-14,17:00:00,14.06.2024 17:00,Sportovní klub Sobotka (5),Bílá Třemešná/Dvůr Králové (7),V,3 : 5 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Sobotka,
2024-06-15 10:00:00,2024-06-15,2024-06-15,10:00:00,15.06.2024 10:00,TJ Sokol Chomutice (4),Sokol Provodov (1),V,5 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Chomutice,
2024-06-15 13:00:00,2024-06-15,2024-06-15,13:00:00,15.06.2024 13:00,Košťálov-Libštát/Nová Ves (6),Sokol Vítězná (8),V,12 : 0 (PK:0:0),OP mladšího dorostu,Ml. dorost,Ml_dorost,3,Košťálov,
2024-03-23 10:00:00,2024-03-23,2024-03-23,10:00:00,23.03.2024 10:00,TJ Slovan Broumov (7),Spartak Police nad Metují (8),V,3 : 1 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Broumov,
2024-03-24 10:15:00,2024-03-24,2024-03-24,10:15:00,24.03.2024 10:15,TJ Dvůr Králové nad Labem/TJ SOKOL Bílá Třemešná (3),SK Týniště nad Orlicí (12),D,4 : 0 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Dvůr Králové,
2024-03-24 11:00:00,2024-03-24,2024-03-24,11:00:00,24.03.2024 11:00,TJ SOKOL MALŠOVA LHOTA (4),FK ROJEK Kostelec nad Orlicí/AFK Častolovice (11),V,1 : 3 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Malšova Lhota,
2024-03-24 13:00:00,2024-03-24,2024-03-24,13:00:00,24.03.2024 13:00,TJ Jiskra Hořice (5),SK Česká Skalice (10),V,1 : 6 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Hořice,
2024-05-08 10:15:00,2024-05-08,2024-05-08,10:15:00,08.05.2024 10:15,TJ Baník Žacléř (6),MFK Nové Město nad Metují (9),V,0 : 4 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Žacléř,
2024-05-08 14:00:00,2024-05-08,2024-05-08,14:00:00,08.05.2024 14:00,TJ SLAVOJ Předměřice nad Labem (2),FK Černilov/SK Smiřice (13),V,2 : 0 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Předměřice nad Labem,
2024-03-30 10:00:00,2024-03-30,2024-03-30,10:00:00,30.03.2024 10:00,FC Mladé Buky (1),TJ SLAVOJ Předměřice nad Labem (2),V,3 : 4 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Mladé Buky,
2024-03-30 10:30:00,2024-03-30,2024-03-30,10:30:00,30.03.2024 10:30,FK ROJEK Kostelec nad Orlicí/AFK Častolovice (11),TJ Jiskra Hořice (5),V,5 : 2 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Častolovice,
2024-03-30 13:00:00,2024-03-30,2024-03-30,13:00:00,30.03.2024 13:00,FK Černilov/SK Smiřice (13),TJ Dvůr Králové nad Labem/TJ SOKOL Bílá Třemešná (3),V,0 : 11 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Černilov,
2024-03-31 10:00:00,2024-03-31,2024-03-31,10:00:00,31.03.2024 10:00,MFK Nové Město nad Metují (9),TJ Slovan Broumov (7),V,5 : 1 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,"Nové Město, UMT",
2024-03-31 10:00:00,2024-03-31,2024-03-31,10:00:00,31.03.2024 10:00,SK Týniště nad Orlicí (12),TJ SOKOL MALŠOVA LHOTA (4),V,7 : 1 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Týniště - atletický stadion,
2024-03-31 14:00:00,2024-03-31,2024-03-31,14:00:00,31.03.2024 14:00,SK Česká Skalice (10),TJ Baník Žacléř (6),V,4 : 0 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Česká Skalice,
2024-04-06 10:00:00,2024-04-06,2024-04-06,10:00:00,06.04.2024 10:00,Spartak Police nad Metují (8),MFK Nové Město nad Metují (9),V,0 : 2 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Police nad Metují,
2024-04-07 10:00:00,2024-04-07,2024-04-07,10:00:00,07.04.2024 10:00,TJ Baník Žacléř (6),FK ROJEK Kostelec nad Orlicí/AFK Častolovice (11),V,0 : 3 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Žacléř,
2024-04-07 11:00:00,2024-04-07,2024-04-07,11:00:00,07.04.2024 11:00,TJ SOKOL MALŠOVA LHOTA (4),FK Černilov/SK Smiřice (13),V,0 : 4 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Malšova Lhota,
2024-04-07 11:30:00,2024-04-07,2024-04-07,11:30:00,07.04.2024 11:30,TJ Jiskra Hořice (5),SK Týniště nad Orlicí (12),V,3 : 5 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Hořice,
2024-04-07 14:00:00,2024-04-07,2024-04-07,14:00:00,07.04.2024 14:00,TJ Dvůr Králové nad Labem/TJ SOKOL Bílá Třemešná (3),FC Mladé Buky (1),D,6 : 1 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Dvůr Králové,
2024-05-01 10:00:00,2024-05-01,2024-05-01,10:00:00,01.05.2024 10:00,TJ Slovan Broumov (7),SK Česká Skalice (10),V,3 : 5 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Broumov,
2024-04-13 10:00:00,2024-04-13,2024-04-13,10:00:00,13.04.2024 10:00,FC Mladé Buky (1),TJ SOKOL MALŠOVA LHOTA (4),V,5 : 1 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Mladé Buky,
2024-04-13 10:30:00,2024-04-13,2024-04-13,10:30:00,13.04.2024 10:30,FK ROJEK Kostelec nad Orlicí/AFK Častolovice (11),TJ Slovan Broumov (7),V,1 : 1 (PK:0:0),KP starších žáků,St. žáci 'A',St_zaci,4,Častolovice,
